respondent_id,xyz_vaccine,seasonal_vaccine
26774,0.029786059119350207,0.5551690904660275
26775,0.0706663565900129,0.499376519824394
26776,0.3467545059304383,0.320491712909742
26777,0.10276848215849993,0.9372478902049318
26778,0.12015633042235213,0.08475527195009885
26779,0.12111098330419177,0.5273866856915622
26780,0.11492999031166498,0.9658970543640438
26781,0.04163266970528236,0.49334771109622505
26782,0.04153124062622905,0.2803346970387121
26783,0.07582215028230462,0.3371601437308004
26784,0.4127413655420459,0.8795203486659767
26785,0.3583983985484873,0.5864980959865205
26786,0.08093332310677892,0.3049541494064719
26787,0.09884462309194045,0.5043465143200253
26788,0.10182769339795536,0.9100967523205645
26789,0.011608556313442197,0.2288219975530971
26790,0.061020060273191935,0.29283824834784494
26791,0.08330493289504443,0.1296747381833451
26792,0.19120821070167274,0.7423117840613974
26793,0.1254746528573967,0.9052131137240471
26794,0.7856620329568521,0.8963381076528346
26795,0.04808897573005187,0.9564240960237819
26796,0.080302272076137,0.06008694693679467
26797,0.11565835478273742,0.6360771789157297
26798,0.2063347235015892,0.16534169762093404
26799,0.25205093897599,0.21287109827484066
26800,0.03318061247316976,0.918202606750925
26801,0.25526364503093407,0.40162810725759873
26802,0.08265314766649719,0.16473992597547055
26803,0.061252907219432544,0.17687994715538854
26804,0.07941339737931931,0.1262497217879597
26805,0.09078308245164532,0.22094519806237117
26806,0.08164565763713577,0.9184742010636747
26807,0.6999825544210797,0.9571501042229299
26808,0.2867932907436356,0.5880305085866104
26809,0.7064158121757885,0.14428521255172683
26810,0.03883882324541322,0.10633833790222161
26811,0.04437311356750984,0.05534549094106099
26812,0.17171771718241982,0.6428643940150964
26813,0.3423322028705854,0.3292581771228394
26814,0.03288435244009165,0.5114296993431922
26815,0.04276766794073357,0.08622149983360085
26816,0.0482835887053171,0.20528958285145757
26817,0.16992688662663327,0.770467642576871
26818,0.06156272338900896,0.3181396689303808
26819,0.3782255487977829,0.42669720211463097
26820,0.07528721684060753,0.27317203924398326
26821,0.09192759046499516,0.5941057379284074
26822,0.27217521790356825,0.6143342560631353
26823,0.4418602341621172,0.5627496963249824
26824,0.03556480048429886,0.6928268495454304
26825,0.375316257839329,0.7126046682795163
26826,0.0953639019588134,0.7607904454109806
26827,0.030400834363699208,0.091167518874867
26828,0.15686978690396497,0.6804923525594513
26829,0.6155236462102057,0.9289101976134362
26830,0.08044988253747666,0.7754463158523353
26831,0.23954498140193412,0.854345424932468
26832,0.1402272263736549,0.8520930981104486
26833,0.004291628655598883,0.27456686402102015
26834,0.08986204484265775,0.41436946260869034
26835,0.38807206297565555,0.9037542075888912
26836,0.14677939655541586,0.6382929812347321
26837,0.030809832697994186,0.011121574226376638
26838,0.10722393019409038,0.47692450826090027
26839,0.14319909912499557,0.4969965228536198
26840,0.08769060635325009,0.12692269371811804
26841,0.3620065763702585,0.8051914882818205
26842,0.07583880149551459,0.18321351029868205
26843,0.03890755366519301,0.016026590786729873
26844,0.07154196154340277,0.5405109714964861
26845,0.04423785401699219,0.674391911335601
26846,0.06998236061828143,0.7541710633174888
26847,0.2990957453230247,0.1314718921764062
26848,0.04222964426998031,0.6627012792837307
26849,0.11643232986141559,0.5254877314424812
26850,0.4674937488775016,0.6009072435650241
26851,0.03073366866016528,0.06484188412555614
26852,0.0329834964709553,0.06789046896028571
26853,0.5419046258872836,0.5898524143872086
26854,0.014274810072361512,0.07325886736630115
26855,0.5859689131799912,0.8658638822764548
26856,0.09889863976293266,0.026525455089275566
26857,0.4012765415953609,0.15623137426687378
26858,0.1353809421668945,0.6304913481700976
26859,0.06429128055156771,0.09252921890252525
26860,0.1230937884565474,0.08736099937937218
26861,0.10700477285838887,0.08134406269435591
26862,0.11410733742794421,0.2469830615992382
26863,0.20628706069091576,0.4281849438182302
26864,0.4928042063054738,0.3772954070226878
26865,0.014793828091048266,0.03911281851429901
26866,0.2435730623752073,0.6785586032247278
26867,0.11691386584104048,0.18187703620361748
26868,0.7857954692535226,0.940774058206535
26869,0.09565901378885622,0.28532242554204285
26870,0.6654525598746835,0.8777310398538106
26871,0.05362787869225126,0.04715193171958129
26872,0.040533633741961964,0.24597312828543236
26873,0.12179969921546684,0.8475431694053351
26874,0.04569444436302155,0.09648968304089937
26875,0.6769369587648848,0.9131916279458654
26876,0.04465755565507672,0.04883520138374979
26877,0.04211914754313664,0.09958722686774525
26878,0.13768906880310422,0.14277389877216742
26879,0.010674698053991419,0.017655303535816298
26880,0.03733872699533159,0.08158727444664014
26881,0.025489664702031303,0.07520978527162059
26882,0.01838293792932242,0.07269909414096934
26883,0.05742712040767725,0.23841063230303022
26884,0.07409332651329874,0.20167998317794458
26885,0.21931468520384653,0.817364298218254
26886,0.10365123674083716,0.7754173558112466
26887,0.6387424213282643,0.8991703072149247
26888,0.8677926218439024,0.9436061297963138
26889,0.043156410313678714,0.14336387286399513
26890,0.08383084142259907,0.3250788348136931
26891,0.28643207102957946,0.4952467926436502
26892,0.12900734330804833,0.8380823506495917
26893,0.04919080634067458,0.2077194079175095
26894,0.20709079936099148,0.3030020849524038
26895,0.08020670402076596,0.8544206736339767
26896,0.05272352373418175,0.07778174517702084
26897,0.05870596661533218,0.38050849220467436
26898,0.24489530925468178,0.6957012195498926
26899,0.05265889223932706,0.05215945544242282
26900,0.146695912930936,0.27137363613713184
26901,0.00606218792271213,0.2069526532640217
26902,0.31154899492190713,0.9498198709321596
26903,0.10371292463664282,0.03855403278216169
26904,0.04178889762283426,0.31499302044761196
26905,0.36544453307633024,0.7969811969504426
26906,0.06834619595958615,0.34911770750882803
26907,0.010831307162703228,0.570989324468861
26908,0.14062096577373137,0.7350032971488927
26909,0.06724882860546469,0.29229117364942986
26910,0.1004962770390642,0.21709334062896746
26911,0.03703888648520779,0.05217293485283593
26912,0.44318401720853595,0.9364265415250347
26913,0.7415554024525655,0.8838530807054196
26914,0.0578599373706958,0.12980121946139045
26915,0.12723886139379317,0.6867921881191802
26916,0.06457373963856432,0.38180340617269465
26917,0.004515734415848257,0.008464811861058553
26918,0.7579361883649424,0.9222672475825306
26919,0.3175367589758457,0.5998771304187779
26920,0.02125514406581562,0.12588812761113058
26921,0.1127507706931709,0.8579199326539299
26922,0.05901576929840711,0.6705010209434118
26923,0.10724604391197613,0.5376498024424802
26924,0.6487980233472325,0.8916926907442649
26925,0.10610576261696912,0.6042356211119707
26926,0.5851734291656377,0.42416848673062973
26927,0.35725201137365437,0.6725229351704366
26928,0.05534423772367066,0.5408325994336983
26929,0.1267149885925385,0.20145337677727782
26930,0.6725802345632239,0.9069013859148972
26931,0.1014422557214938,0.32143255867030907
26932,0.06295434230202049,0.8790843387256528
26933,0.10434701673915354,0.7453669355612823
26934,0.5329051577737355,0.6894988927222381
26935,0.16867544241792506,0.4428078179394959
26936,0.4053269959829586,0.17126097339577293
26937,0.2917300807320169,0.7657272418337335
26938,0.07931713151020187,0.05714898226284834
26939,0.059070911738517994,0.0537679902833928
26940,0.058445094465005176,0.11746368917418912
26941,0.05505715759895087,0.45906130013744484
26942,0.5930978218741121,0.7890348222084883
26943,0.14205945838858766,0.6229347592446474
26944,0.07036250010272431,0.15850474806254927
26945,0.12530699437547113,0.6088925236684933
26946,0.16268927547634207,0.7245088225239569
26947,0.15784596926484643,0.6095367641983629
26948,0.014398561300493634,0.050291768786542096
26949,0.021965201347238332,0.046433999972456313
26950,0.036109749115765914,0.523785445321406
26951,0.07560863997965121,0.32647489090891185
26952,0.8357865231189157,0.9442390228701328
26953,0.8034809149304964,0.9778487092623082
26954,0.050661766194080506,0.16544079400627443
26955,0.18591703839295945,0.6118066038407882
26956,0.10873625338511513,0.2641879311900345
26957,0.028863296810310763,0.9043150124515345
26958,0.30878832973724507,0.7515960497684276
26959,0.02899520611527155,0.22511046158605405
26960,0.04190399812648674,0.05685499098374562
26961,0.2322489669848691,0.5664993840746186
26962,0.1757381834491838,0.9241695383388553
26963,0.1520328308832529,0.29476571448448485
26964,0.09603751120757711,0.22470127954885957
26965,0.8163112200014951,0.9467341479739061
26966,0.014013233025211742,0.03114738672025964
26967,0.1470460255774535,0.44154850392024253
26968,0.04294466700885009,0.8153859496707145
26969,0.0386067399137586,0.19753204756961093
26970,0.676170317893006,0.3418702963889215
26971,0.10756033798657016,0.31462784506962893
26972,0.006573992858141531,0.02133523950575521
26973,0.05483523442254288,0.1335106612555631
26974,0.09509454058690424,0.3264311833587779
26975,0.07357694373405942,0.6367388305673551
26976,0.8878976914765799,0.584231854591856
26977,0.05824204190286044,0.3081708916172262
26978,0.017493267822211302,0.8059086366516967
26979,0.28976692211391336,0.6278929780610972
26980,0.04921103315770578,0.08242789371571141
26981,0.049341769005230365,0.2500862528969902
26982,0.7070751090986866,0.8703059120867889
26983,0.17658271632817563,0.6144426701376594
26984,0.08085019514998763,0.1739822240513708
26985,0.01852324897209703,0.0806266628170777
26986,0.18997995659123512,0.6393204887962042
26987,0.07111837143119021,0.17696328666854133
26988,0.034990674357292986,0.10619842750427183
26989,0.3385150767225269,0.746497009282721
26990,0.014324313983700354,0.0643818781666355
26991,0.25208978058333437,0.5229311538441812
26992,0.28154958239588784,0.4314837110688491
26993,0.14895680142283102,0.8573010344177313
26994,0.1817805378579187,0.45817117275304287
26995,0.1734574167100343,0.45860832837279475
26996,0.18557724138367196,0.2440456115476012
26997,0.018357382703304292,0.06500714583871352
26998,0.04694672185889762,0.05156901813987442
26999,0.45729292974505825,0.560264639136397
27000,0.12851190241534602,0.40250655802902224
27001,0.044379566216657146,0.799337182751858
27002,0.009041387827687548,0.18055345784723073
27003,0.023076523872375444,0.0529317273300164
27004,0.09893810008707152,0.2759511122967229
27005,0.3556954542600906,0.7744927727498676
27006,0.7549327161471081,0.9217495259601927
27007,0.061609704516010784,0.11417450705467183
27008,0.04846369727314858,0.0548675832108395
27009,0.05550106294814741,0.2609181872844555
27010,0.054826048175786,0.1412222104558519
27011,0.09081379089950253,0.1445393556173238
27012,0.2797389732758173,0.634587374543427
27013,0.10645336193012395,0.4271330599144625
27014,0.017138387194436024,0.20444586805314008
27015,0.07568760968034427,0.198628422511252
27016,0.16883040000720076,0.33802747886760454
27017,0.45476745379878414,0.7064893546341499
27018,0.08544787879470103,0.2933476015168243
27019,0.8993893549010757,0.964464936126665
27020,0.19245911514931588,0.2342307943280703
27021,0.11901380442713425,0.5394937757130076
27022,0.1846371933858752,0.18651131256856082
27023,0.12918224958658941,0.1639257480184361
27024,0.11991474673233493,0.25867369977156807
27025,0.04600115648843479,0.01986211973233661
27026,0.056192200406912675,0.31122574353531457
27027,0.09615954901840225,0.7608770776219099
27028,0.3798874483035885,0.8800413008611655
27029,0.11751800115948646,0.33262504243101565
27030,0.14078652159375263,0.23485282523454842
27031,0.22201267835206742,0.8311441383964174
27032,0.1710868286924118,0.448020299252643
27033,0.32482149658010323,0.7440264693067034
27034,0.00839330620571431,0.6590875060388348
27035,0.24912536770597737,0.36586211492571763
27036,0.20551712412090595,0.6861063094930518
27037,0.6316451149104612,0.8019065050664521
27038,0.02585468585402519,0.030735834227968595
27039,0.7501920507052885,0.9281689186054701
27040,0.17077142846818685,0.13857060191926407
27041,0.14994522665674628,0.5708871074143457
27042,0.0686822524653833,0.5348213117304575
27043,0.5816843578521862,0.7968135949526615
27044,0.007105610715762149,0.032043789558315466
27045,0.17166174650923857,0.5351074249756151
27046,0.05017573308193891,0.10705915012261091
27047,0.51723770757988,0.4234709181928121
27048,0.14317832430367367,0.34625537547737134
27049,0.25635843876756026,0.8926817611573122
27050,0.0460337348140404,0.5601701421094695
27051,0.11943959785222022,0.25923372650376714
27052,0.10015698136673426,0.24627505008259232
27053,0.8846322595803913,0.9657274917316405
27054,0.03448034726818326,0.06324702643347037
27055,0.11414409436727949,0.8497080143150135
27056,0.01598405503318725,0.031104619627223065
27057,0.028593891368638054,0.030051769505805768
27058,0.8350253602665175,0.8988934805524617
27059,0.06562076371590604,0.21557711984127212
27060,0.02807167762861799,0.4251617881307488
27061,0.06596863051289516,0.3449275457916714
27062,0.0508834149941935,0.4873436503192848
27063,0.0630153143510435,0.5640298253264934
27064,0.21131029882075736,0.4674586853715908
27065,0.06011066385224894,0.36787467701867443
27066,0.04603688714484763,0.6129887002786101
27067,0.47831188278725695,0.7521312551569119
27068,0.8752035701560936,0.943148497370259
27069,0.5680757928911913,0.9500353766776762
27070,0.03791989974973858,0.05611102012491676
27071,0.056152990105483726,0.08584944194776759
27072,0.05097537190731795,0.7400232268915977
27073,0.027188227063020414,0.8560454723098314
27074,0.03929587683589201,0.28919790542186
27075,0.6913669433484321,0.8530391153366937
27076,0.5809747926652449,0.7719482383120057
27077,0.032926700171608834,0.09119292115490396
27078,0.3001094051632423,0.8225061575614577
27079,0.3019333473422323,0.9398078547667658
27080,0.07379825412039372,0.2538186700788186
27081,0.019223870046030926,0.6835225328551348
27082,0.29251895698356556,0.4651639340700856
27083,0.04964489825865553,0.25394447535880327
27084,0.8634891928093534,0.7008056541673582
27085,0.05024936296482202,0.013502079500953508
27086,0.05427436274703476,0.09982108821957067
27087,0.19852814504153138,0.3201176675291081
27088,0.20712179497533945,0.7390406308363134
27089,0.12951251426308732,0.23033696626035677
27090,0.23725440550430046,0.6177713205828776
27091,0.36706015167982287,0.17429296627318944
27092,0.12410510290220832,0.290109154217926
27093,0.1936661336114786,0.2752049929960749
27094,0.0087700878645542,0.03490074963026046
27095,0.07391721601020215,0.5474380808002809
27096,0.01953296948655427,0.21558300943605474
27097,0.5783198019020251,0.7701939170936316
27098,0.39666360553153823,0.8381801583905292
27099,0.16395918556584066,0.4886968169832177
27100,0.05984923339172554,0.7723875981895245
27101,0.07287021912468797,0.6556061262256488
27102,0.09458420679628146,0.8216271571563105
27103,0.024544054375983837,0.05491134360197127
27104,0.30631565714487985,0.5093338475428913
27105,0.06200388292422495,0.4142863013593142
27106,0.6421677450903751,0.8991199263758137
27107,0.39819466038400836,0.6898616686903094
27108,0.11339038700828061,0.28344643960631694
27109,0.07183601088173354,0.2488216806751152
27110,0.10310024158494266,0.3560064106458496
27111,0.04097207831592687,0.3880707940719416
27112,0.17989810991929173,0.6363105050391936
27113,0.09116252553537481,0.2534819542648918
27114,0.08380116066780176,0.21984428439702575
27115,0.4978448855265852,0.8701824236248824
27116,0.18306740016091075,0.928530903532215
27117,0.0573202975137228,0.11533079183268687
27118,0.1610651998685243,0.5754858703295418
27119,0.0768719227482783,0.3091476904594435
27120,0.36117826507178047,0.9852404175463614
27121,0.014413289000587954,0.703325204495556
27122,0.043714752972485574,0.24612175385388138
27123,0.037490652205908775,0.09809613785252906
27124,0.02441443418582963,0.06999291434551924
27125,0.02569987698797519,0.032646005304609614
27126,0.277615255438516,0.07538651016110723
27127,0.06872628855422329,0.08051764862086365
27128,0.16481726641183173,0.6557152618659986
27129,0.5719280404217743,0.5707345117926939
27130,0.11354759443130917,0.21889325536102416
27131,0.052860865278132135,0.06991709067814664
27132,0.5082705680948046,0.9326550743921228
27133,0.08907647894290172,0.5888180657974635
27134,0.6591332987708596,0.9287719095273909
27135,0.19364052829258893,0.5522307664752433
27136,0.0837737909928268,0.5740678304916972
27137,0.06442399059683962,0.20153669055771764
27138,0.15185735342850715,0.5702454631364238
27139,0.09928539277207764,0.08247400541819544
27140,0.8975615686053038,0.9515868384765804
27141,0.5653734632594979,0.8495400332405741
27142,0.07265438360230443,0.3306841637463374
27143,0.287923540911653,0.4995167127963126
27144,0.05409562231204999,0.052827174278137934
27145,0.37046175677528753,0.6752735072853161
27146,0.03884815798475255,0.9220126410787656
27147,0.063331149178559,0.24926621430233636
27148,0.182095130534178,0.14105095453047625
27149,0.30209789999241077,0.1775969586137435
27150,0.675020828713169,0.9636391922963423
27151,0.1434031300013758,0.7688662414463231
27152,0.022676528157546304,0.2111117925708106
27153,0.2389156113974875,0.8277884917043675
27154,0.6888468781193867,0.8758041389570054
27155,0.16470505937533397,0.680812884465008
27156,0.01569916217412647,0.3726162045586538
27157,0.008683709779616432,0.44395710288700746
27158,0.08763826666756554,0.41531924190225994
27159,0.04797328469126108,0.14237235792786104
27160,0.19647672188688725,0.1890818176770795
27161,0.40172073568079536,0.5222037245809518
27162,0.12559216858269887,0.9492049650716273
27163,0.5241754616242882,0.5230751416768767
27164,0.21253026396512326,0.11928712246354187
27165,0.41493522195258675,0.5827242766618234
27166,0.07990113328108153,0.16166471844110458
27167,0.17589479967860494,0.4533222548519559
27168,0.15033217387763834,0.6888431164213622
27169,0.44580825806066054,0.6451762942741929
27170,0.37470155981436626,0.8444553798544517
27171,0.04546850288405264,0.36354033854663576
27172,0.056562612877990345,0.8560862002241357
27173,0.2209543053327668,0.5385072209321373
27174,0.07932487523352501,0.07997172668577049
27175,0.08255563242668089,0.13727878062860072
27176,0.5685994382032226,0.9598228975841322
27177,0.8292816932622078,0.9482733370603937
27178,0.1567965657028009,0.3816012637348834
27179,0.08028936541044397,0.2729365334646488
27180,0.18374216393657614,0.38934772626578584
27181,0.03217701643328282,0.807734060866565
27182,0.6374722389204386,0.9233099302306605
27183,0.04300645345564701,0.5768283973623125
27184,0.04234942972658471,0.3490419239514517
27185,0.4875742321254254,0.7821438731843184
27186,0.11027669593812801,0.6283979538384363
27187,0.07865246301623459,0.11333407071684266
27188,0.04867414440825977,0.28981461862645236
27189,0.04949221882703032,0.5631703852251131
27190,0.4003922210487463,0.7625008540181144
27191,0.1276563007505509,0.9449927266011005
27192,0.5279783122119525,0.7621140436443222
27193,0.015802600066629625,0.07911461622967744
27194,0.07916604610092354,0.35573051369545683
27195,0.02350863134788128,0.10306671668146675
27196,0.3672214344870648,0.22940111734154625
27197,0.05516096843405027,0.6577560393663311
27198,0.9378437568845417,0.9896479678624597
27199,0.03274255013444304,0.13963436227764942
27200,0.26716576515986673,0.6676263291149125
27201,0.7455333002631639,0.921934343664763
27202,0.05408139953288343,0.024508166954027036
27203,0.04988434817229523,0.08859826002023995
27204,0.022601148638941783,0.05227956913478884
27205,0.06857904817098429,0.2420626117133586
27206,0.15742416956747485,0.26315113143087027
27207,0.07849440325582635,0.16890004131280378
27208,0.8177121507246192,0.7654563985396841
27209,0.12792523370254064,0.26458584254125284
27210,0.30494659565414817,0.38190106013371383
27211,0.09452003995610833,0.26515022611040934
27212,0.6160676677620768,0.9519403518725121
27213,0.532495970010864,0.4498369424146818
27214,0.026741365478324692,0.06724487236875175
27215,0.17251372639558904,0.845413871933733
27216,0.12800128878125946,0.884820384510491
27217,0.10811567696418692,0.1661069500984744
27218,0.709657782594397,0.9636087396411975
27219,0.5049945704689096,0.6758457414688009
27220,0.10220833397969341,0.43414246416719876
27221,0.21060389495892273,0.641611107279181
27222,0.2299221320330065,0.6331111990947357
27223,0.0496062963894984,0.7017815260546127
27224,0.20450642774383432,0.7095672789754561
27225,0.18379547719461123,0.27435622251109415
27226,0.016836434250820823,0.2616310498193595
27227,0.15495860385502558,0.41246009599782324
27228,0.49494339180312885,0.8330189258780303
27229,0.6786145257066043,0.9169367139960697
27230,0.22742444670775697,0.9767750958460724
27231,0.4217926050225148,0.8043530820371859
27232,0.10530947750049718,0.5205775232040567
27233,0.2711569250036818,0.16315032652023786
27234,0.04356858624447122,0.030549566858931575
27235,0.897284393292533,0.9577531609618396
27236,0.10752512840420027,0.9352901780486367
27237,0.1811603743201027,0.5848163191158979
27238,0.3099724074313374,0.7626828455837193
27239,0.5806523931424739,0.2574404807877509
27240,0.1365637298641147,0.46479984715243505
27241,0.07809933311590908,0.2105204410215907
27242,0.11212914004669491,0.4741831907052415
27243,0.036612858635296924,0.072836133761553
27244,0.03453094751018932,0.09023146818612525
27245,0.1366263986634579,0.4943695773842338
27246,0.8081354786429692,0.9506354891465293
27247,0.17927537619708578,0.9329452328282518
27248,0.10756766910559803,0.5187544190748068
27249,0.12162508921469849,0.6500549347071556
27250,0.10255476335306053,0.28012469945084845
27251,0.09677592266833109,0.31025968642915047
27252,0.36223110793115726,0.6270409193038275
27253,0.0822528854305232,0.9200737583755484
27254,0.8989531315798924,0.9726504973157933
27255,0.13982978235604523,0.3381710326428099
27256,0.5716631423740172,0.955751152417429
27257,0.44148313321526667,0.49038728662153475
27258,0.47146127466467186,0.8280481898505409
27259,0.5527374716775695,0.9251202182532293
27260,0.13113592732600876,0.45250810639216016
27261,0.12993758079251488,0.6752114126371737
27262,0.1987894096122711,0.568061389151313
27263,0.04424352406279348,0.06974761442355643
27264,0.06337364319792223,0.07135316453694233
27265,0.026682488874346037,0.18600771685065803
27266,0.1622255103919614,0.2995917703047886
27267,0.13321551914550867,0.7855186055848682
27268,0.02013767071388752,0.1860138352007207
27269,0.72674854035259,0.3515070362665279
27270,0.03323179734780044,0.10267288727848511
27271,0.06615362646471,0.30842414365444804
27272,0.011999603601948208,0.4156268026463912
27273,0.04598836331516468,0.15065731937416632
27274,0.12629328766366416,0.5165375171226835
27275,0.14289197520010122,0.368312092339468
27276,0.010136832194341179,0.09731685007278434
27277,0.04730437053888129,0.8212367924409167
27278,0.1539401388724464,0.3205234063053987
27279,0.11219462254640783,0.28934104030111063
27280,0.23639275791793515,0.3509411762187743
27281,0.06726973592953017,0.3272140346331887
27282,0.07730656565066599,0.9019009616471926
27283,0.004972053545504467,0.01859351728963692
27284,0.1819186259203654,0.2806499313652542
27285,0.10919069616698718,0.44366545102757465
27286,0.08381381342494679,0.24731907467291098
27287,0.2795939187011852,0.6626300871340113
27288,0.592171348509788,0.8154743419105873
27289,0.2841343046460555,0.36971657422141996
27290,0.018424520860266764,0.06692721537130422
27291,0.72795366296229,0.8357415559870827
27292,0.057569110851035256,0.6787318858288739
27293,0.12451960569819977,0.9701372454291459
27294,0.018729424858536722,0.045573089743202844
27295,0.26255140617390205,0.8601826162589598
27296,0.06997977817757733,0.7818529337512082
27297,0.06018848305125618,0.7237789940286279
27298,0.0854596147203623,0.283409660813823
27299,0.30850943097366507,0.7717127425235221
27300,0.17719846831824973,0.9664023658763194
27301,0.004263868808228558,0.023875103936928644
27302,0.12885159159248066,0.47682241868437225
27303,0.02197728962061369,0.07572060711082185
27304,0.10489374056829177,0.7872125077764215
27305,0.038549786653350716,0.03689174187648445
27306,0.22064102880074477,0.5899069816065063
27307,0.552797263133146,0.7639962788762565
27308,0.06638871439658935,0.14993161379357678
27309,0.5482574373037034,0.9697091435279755
27310,0.05684151236041874,0.13335045219329578
27311,0.15731801734280695,0.10651362187374092
27312,0.06142570384658379,0.32508613803351705
27313,0.06623381893825536,0.1359614223709499
27314,0.03106882852852411,0.08571807201096164
27315,0.12218137450787177,0.2796288274234161
27316,0.35168555692989556,0.8012840876054707
27317,0.0626268793973496,0.13794416799656287
27318,0.26181199217918233,0.33262341192453226
27319,0.39385200628912514,0.8935425559331117
27320,0.4063992228009452,0.6783076985367076
27321,0.039315512719719024,0.5347375715440531
27322,0.5987078861149479,0.4645289420384521
27323,0.06929942961091175,0.5858271655156638
27324,0.2699840506369525,0.546179058901254
27325,0.7637454119258891,0.942823604872916
27326,0.1289761258973865,0.5643556334770423
27327,0.14203148931766663,0.3939626969206818
27328,0.2333745069001312,0.527346588174711
27329,0.10220638131831426,0.3130078993971499
27330,0.015012131537998252,0.4962265944836059
27331,0.08852858931580028,0.1889945970087321
27332,0.18368517079823027,0.9571052146818911
27333,0.6092180468704579,0.731961812585258
27334,0.05669213815152376,0.037826673351000865
27335,0.21948551050625958,0.11404612298800972
27336,0.06631070922708174,0.14907251137229918
27337,0.19226841454065197,0.6204936732717712
27338,0.21800877581826644,0.4524172411966841
27339,0.2492529481348959,0.3434042443081185
27340,0.02246530385174192,0.20050952174991724
27341,0.20564174336921895,0.7015590051495246
27342,0.02971445011821369,0.6274656520509271
27343,0.06053631413532556,0.13124578247719118
27344,0.31957965243683106,0.5600669471310912
27345,0.06371078046329247,0.3542713652564636
27346,0.8434464875019447,0.971583980811123
27347,0.7405606929668179,0.9551683892437441
27348,0.08816415839150346,0.31072565013254766
27349,0.06317123076270124,0.22368425828933786
27350,0.21710258499168072,0.9476938266947739
27351,0.838254835199859,0.9061154799475135
27352,0.11453514532641054,0.38473625373076675
27353,0.0091479966689127,0.08966586195962385
27354,0.1658091976991961,0.6627234959709141
27355,0.2646986226337576,0.4672830613381734
27356,0.19025434259375645,0.39164228159606473
27357,0.14493297292781268,0.36834899458356823
27358,0.24184647221965072,0.7591110490124588
27359,0.34807671291738584,0.8229218744730795
27360,0.13053012324175722,0.520746111963859
27361,0.04634042463988406,0.9324124055682472
27362,0.22542668416792058,0.44404279614169817
27363,0.14175132271309412,0.2823110635959699
27364,0.0692187487050674,0.46298136785817057
27365,0.37067539387946563,0.6977810407667995
27366,0.49486039488048583,0.5913525472015942
27367,0.2298954751145863,0.44556635438585634
27368,0.11662352203312171,0.49626931639246485
27369,0.05280229294236027,0.049465193616970195
27370,0.020623425686326708,0.8107826564206938
27371,0.20944990900238955,0.43891844235461036
27372,0.09156420121054977,0.2397364532042482
27373,0.7552215650753439,0.7422945842501092
